usg_apt,Year,Month,total_passengers,flights_count,Airport Name,City Name,coordinates
ABQ,2005,November,411,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2006,February,141,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2006,April,130,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2006,May,164,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2006,July,344,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2007,February,394,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2007,June,164,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2007,November,140,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2007,December,559,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2008,January,1206,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2008,February,1041,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2008,April,1057,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2008,May,607,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2008,June,181,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,January,84,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,February,6,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,March,42,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,April,242,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,May,182,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,June,165,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,July,392,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,August,273,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,September,181,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,October,251,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,November,105,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2009,December,286,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2010,January,168,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2010,November,75,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2011,January,159,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2011,June,117,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2014,August,264,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2015,February,6,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2015,May,142,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2015,December,131,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2016,May,141,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2016,June,293,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2016,December,126,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,January,430,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,February,742,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,March,807,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,April,503,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,May,469,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,August,281,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,October,44,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2017,December,110,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,January,152,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,February,118,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,March,266,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,April,8,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,May,279,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,June,172,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,July,107,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,November,374,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2018,December,1014,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2019,January,783,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2019,February,369,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2019,March,257,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2019,April,239,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2019,May,382,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2019,June,673,4,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2020,March,154,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2020,June,2,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2021,May,134,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2021,July,16,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2021,August,321,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2021,September,82,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2022,February,155,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2022,April,126,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2022,May,142,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2022,July,462,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2022,August,502,3,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2023,January,227,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2023,April,321,2,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABQ,2023,September,1,1,Albuquerque International,Albuquerque,"35.040278, -106.609167"
ABR,1991,October,26,1,Municipal,Aberdeen,"45.45, -98.433333"
ABY,2010,October,78,1,Dougherty County,Albany,"31.533333, -84.2"
ACK,2003,June,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2004,June,2,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2004,September,4,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2010,July,4,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2010,August,5,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2011,April,2,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2011,June,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2011,July,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2011,August,5,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2011,September,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2012,August,17,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2013,July,4,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2013,October,2,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2014,June,2,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2014,December,3,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2015,May,6,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2015,June,6,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2015,July,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2015,August,4,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2015,September,3,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2016,May,3,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2016,July,10,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2016,August,4,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2016,October,7,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2017,September,11,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2018,June,6,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2018,July,7,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2018,August,13,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2018,September,8,3,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2018,October,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,May,2,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,June,11,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,July,17,3,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,August,27,4,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,September,4,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,October,13,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2019,December,2,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2020,July,5,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2020,August,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2020,September,1,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2021,July,4,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2021,August,3,2,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2021,September,8,1,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2021,October,5,3,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2022,June,16,4,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2022,July,32,8,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2022,October,7,3,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2023,July,6,3,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2023,August,17,4,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACK,2023,September,23,4,Nantucket Memorial,Nantucket,"41.266667, -70.066667"
ACT,1993,June,144,1,Municipal,Waco,"31.616667, -97.233333"
ACT,1994,March,130,1,Municipal,Waco,"31.616667, -97.233333"
ACT,1996,June,329,2,Municipal,Waco,"31.616667, -97.233333"
ACT,1999,May,90,1,Municipal,Waco,"31.616667, -97.233333"
ACT,1999,June,130,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2000,June,120,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2001,February,82,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2001,June,153,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2001,August,102,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2001,October,58,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2002,October,126,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2003,August,113,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2003,September,62,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2004,January,77,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2004,July,118,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2004,October,123,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2005,July,188,3,Municipal,Waco,"31.616667, -97.233333"
ACT,2005,August,222,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2006,March,51,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2006,July,166,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2006,August,418,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2006,September,265,4,Municipal,Waco,"31.616667, -97.233333"
ACT,2007,June,496,5,Municipal,Waco,"31.616667, -97.233333"
ACT,2007,July,742,8,Municipal,Waco,"31.616667, -97.233333"
ACT,2007,August,40,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2007,December,47,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2008,July,77,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2008,August,84,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2008,December,71,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2009,March,107,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2009,June,32,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2009,July,89,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2010,February,41,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2010,December,48,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2012,May,98,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2012,June,136,3,Municipal,Waco,"31.616667, -97.233333"
ACT,2012,July,286,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2013,July,250,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2013,September,101,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2013,December,120,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2014,April,37,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2014,July,37,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2014,August,216,3,Municipal,Waco,"31.616667, -97.233333"
ACT,2016,June,38,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2016,July,197,2,Municipal,Waco,"31.616667, -97.233333"
ACT,2016,August,36,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2017,April,48,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2018,February,6,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2018,March,6,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2018,May,45,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2019,October,29,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2020,February,35,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2020,July,137,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2020,October,27,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2021,January,54,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2021,April,71,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2021,June,49,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2021,August,47,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2021,September,66,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2021,November,64,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2023,May,50,1,Municipal,Waco,"31.616667, -97.233333"
ACT,2023,June,127,2,Municipal,Waco,"31.616667, -97.233333"
ACY,1990,January,264,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,March,137,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,April,565,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,May,1830,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,June,3211,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,July,2807,6,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,August,4416,8,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,September,2976,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,October,4463,7,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,November,4144,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1990,December,2707,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,January,1378,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,February,1549,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,March,1796,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,April,1813,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,May,2743,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,June,3025,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,July,3154,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,August,3183,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,September,171,1,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,October,1702,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,November,2996,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1991,December,2402,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,January,2429,6,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,February,2045,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,March,1736,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,April,2538,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,May,1855,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,June,1422,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,July,704,1,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,August,3585,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,September,3189,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,October,1351,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,November,2889,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1992,December,1534,5,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,January,1498,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,February,1625,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,March,1547,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,April,1542,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,May,1445,4,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,June,1532,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,July,1478,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,August,1818,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,September,1444,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,October,1550,6,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,November,1256,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1993,December,1009,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1994,January,394,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1994,February,1082,3,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
ACY,1994,March,1041,2,Atlantic City Intl,Atlantic City,"39.466667, -74.583333"
