Year,Month,usg_apt,flights_count,total_passengers
1996,April,CLT,7,35385
1996,April,CMH,2,1104
1996,April,COF,1,48
1996,April,COS,1,114
1996,April,CRP,1,147
1996,April,CVG,15,46437
1996,April,DAB,2,2676
1996,April,DCA,2,11239
1996,April,DEN,23,40604
1996,April,DFW,41,264199
1996,April,DLH,1,298
1996,April,DOV,2,206
1996,April,DTW,52,261819
1996,April,EDF,1,132
1996,April,EWR,61,351052
1996,April,FAY,1,115
1996,April,FLL,26,103671
1996,April,FNT,2,1112
1996,April,FSD,1,107
1996,April,GEG,4,1643
1996,April,GUM,34,179197
1996,April,HNL,42,437076
1996,April,HOU,1,194
1996,April,HPN,1,83
1996,April,IAD,21,209252
1996,April,IAH,42,245352
1996,April,IND,13,5749
1996,April,ISP,1,41
1996,April,JAX,1,138
1996,April,JFK,179,1281191
1996,April,JON,1,1416
1996,April,KOA,1,672
1996,April,LAS,25,62993
1996,April,LAX,135,1074355
1996,April,LGA,10,114254
1996,April,LIH,1,808
1996,April,LRD,1,1184
1996,April,MAZ,1,1564
1996,April,MCI,4,798
1996,April,MCO,66,166896
1996,April,MDW,3,2259
1996,April,MEM,3,11077
1996,April,MFE,1,3173
1996,April,MIA,184,1120026
1996,April,MKE,10,9942
1996,April,MSP,39,111673
1996,April,MSY,12,10850
1996,April,MYR,1,822
1996,April,NGU,4,1721
1996,April,NIP,1,819
1996,April,NKT,3,1643
1996,April,OAK,7,9814
1996,April,OGG,4,7306
1996,April,OKC,2,208
1996,April,ORD,80,526120
1996,April,ORF,1,748
1996,April,ORL,1,2133
1996,April,PBI,6,5170
1996,April,PDX,6,39088
1996,April,PHL,25,96809
1996,April,PHX,19,59124
1996,April,PIE,8,26727
1996,April,PIT,10,40779
1996,April,POB,2,1274
1996,April,PSP,7,4403
1996,April,PVD,1,171
1996,April,RDU,3,14611
1996,April,RIC,2,3183
1996,April,RNO,2,13355
1996,April,ROC,1,479
1996,April,RSW,7,13369
1996,April,SAN,4,16581
1996,April,SAT,3,7585
1996,April,SDF,1,91
1996,April,SEA,16,116431
1996,April,SFB,5,8194
1996,April,SFO,48,473536
1996,April,SJC,4,17576
1996,April,SJU,42,193437
1996,April,SLC,9,38741
1996,April,SPN,18,123329
1996,April,SRQ,1,1378
1996,April,STL,14,22022
1996,April,SVN,1,136
1996,April,SYR,2,878
1996,April,TPA,15,54953
1996,April,TUS,4,6337
1996,April,UAM,1,151
1996,April,VPS,1,132
1996,May,ACY,3,721
1996,May,ALB,1,163
1996,May,ANC,19,39157
1996,May,ATL,42,323124
1996,May,AUS,1,162
1996,May,BDL,5,4603
1996,May,BGR,21,18952
1996,May,BHM,1,122
1996,May,BLI,1,339
1996,May,BNA,1,1452
1996,May,BOS,46,249837
1996,May,BUF,2,355
1996,May,BUR,1,128
1996,May,BWI,22,64301
1996,May,CAE,1,175
1996,May,CHS,2,317
1996,May,CLE,7,5355
1996,May,CLM,1,3303
1996,May,CLT,8,40011
1996,May,CMH,3,1174
1996,May,COF,1,52
1996,May,CPR,1,67
1996,May,CVG,12,59591
1996,May,CVS,1,168
1996,May,DAB,1,910
1996,May,DCA,2,13434
1996,May,DEN,18,34524
1996,May,DFW,48,295097
1996,May,DOV,2,54
1996,May,DTW,30,280933
1996,May,EWR,51,348638
1996,May,FLL,19,53880
1996,May,GEG,1,164
1996,May,GSO,1,66
1996,May,GSP,1,208
1996,May,GUM,34,198498
1996,May,HNL,43,478660
1996,May,HOU,2,678
1996,May,HSV,1,118
1996,May,IAD,24,228643
1996,May,IAH,44,245506
1996,May,IND,4,3660
1996,May,JFK,167,1384112
1996,May,JON,1,2018
1996,May,LAS,19,55862
1996,May,LAX,135,1150031
1996,May,LGA,9,126359
1996,May,LRF,2,240
1996,May,LSF,1,252
1996,May,MAZ,2,933
1996,May,MCO,47,162381
1996,May,MDW,3,1603
1996,May,MEM,6,16285
1996,May,MFE,1,2828
1996,May,MIA,182,1076663
1996,May,MKE,2,2977
1996,May,MSP,16,120350
1996,May,MSY,15,12098
1996,May,MYR,1,92
1996,May,NGU,3,473
1996,May,NIP,1,501
1996,May,NKT,4,3582
1996,May,NQX,1,39
1996,May,OAK,6,12279
1996,May,OGG,2,3269
1996,May,OKC,1,134
1996,May,ORD,79,591410
1996,May,ORF,4,1247
1996,May,ORL,1,1396
1996,May,PAE,1,209
1996,May,PBI,5,1733
1996,May,PDX,5,44391
1996,May,PHL,19,104144
1996,May,PHX,12,53606
1996,May,PIE,5,11619
1996,May,PIT,18,55893
1996,May,POB,1,1563
1996,May,PVD,1,409
1996,May,RDU,3,14173
1996,May,RIC,1,2901
1996,May,RNO,2,13598
1996,May,ROC,1,55
1996,May,RSW,6,4607
1996,May,SAN,4,22061
1996,May,SAT,5,10316
1996,May,SAV,1,33
1996,May,SDF,1,82
1996,May,SEA,19,135054
1996,May,SFB,14,55382
1996,May,SFO,49,538176
1996,May,SJC,5,22261
1996,May,SJU,36,166019
1996,May,SLC,5,37265
1996,May,SMF,1,248
1996,May,SPI,1,73
1996,May,SPN,17,137833
1996,May,STL,13,39749
1996,May,SYR,1,66
1996,May,TPA,12,41700
1996,May,TUS,4,5125
1996,June,ABQ,1,834
1996,June,ACT,2,329
1996,June,ACY,4,1087
1996,June,ADW,1,160
1996,June,AFW,1,189
1996,June,AGS,1,204
1996,June,ALB,1,46
1996,June,ANC,19,47372
1996,June,ATL,41,328847
1996,June,AUS,6,835
1996,June,BDL,4,3480
1996,June,BGR,19,19213
1996,June,BIL,1,139
1996,June,BLI,1,313
1996,June,BNA,1,1447
1996,June,BOS,45,268927
1996,June,BWI,21,66320
1996,June,CAE,2,589
1996,June,CHS,3,485
1996,June,CLE,8,6543
1996,June,CLM,1,3083
1996,June,CLT,9,42187
1996,June,CMH,1,1153
1996,June,CRP,1,90
1996,June,CVG,12,73371
1996,June,CVS,1,168
1996,June,DAB,1,728
1996,June,DCA,2,12408
1996,June,DEN,19,41866
1996,June,DFW,43,343548
1996,June,DLH,1,91
1996,June,DOV,1,60
1996,June,DTW,28,317029
1996,June,EAA,1,4
1996,June,EFD,2,197
1996,June,ELP,1,26
1996,June,EVV,1,125
1996,June,EWR,70,399135
1996,June,FLL,24,58632
1996,June,GSO,1,149
1996,June,GSP,1,1480
1996,June,GUM,31,210176
1996,June,HNL,40,508352
1996,June,HOU,1,559
1996,June,HSV,1,74
1996,June,IAD,25,245912
1996,June,IAH,49,290236
1996,June,IND,7,5469
1996,June,JAX,4,762
1996,June,JFK,171,1600829
1996,June,JON,1,2007
1996,June,KOA,1,2663
1996,June,LAS,22,47427
1996,June,LAX,135,1250836
1996,June,LGA,10,117482
1996,June,LRD,1,1078
1996,June,LSF,1,126
1996,June,MAZ,1,886
1996,June,MCI,1,346
1996,June,MCO,54,183153
1996,June,MDW,1,47
1996,June,MEM,5,19232
1996,June,MFE,1,2543
1996,June,MIA,177,1144795
1996,June,MKE,3,3580
1996,June,MSP,22,154106
1996,June,MSY,12,15383
1996,June,MVY,1,16
1996,June,NGU,2,727
1996,June,NKT,2,423
1996,June,OAK,10,17657
1996,June,OGG,2,2555
1996,June,OKC,1,450
1996,June,OPF,1,24
1996,June,ORD,84,676562
1996,June,ORF,5,714
1996,June,ORL,2,1704
1996,June,PBI,4,2098
1996,June,PDX,6,52824
1996,June,PHL,27,130603
1996,June,PHX,13,46961
1996,June,PIE,4,6437
1996,June,PIT,9,54392
1996,June,PUB,1,92
1996,June,PVD,1,547
1996,June,RDU,3,15330
1996,June,RIC,3,2834
1996,June,RNO,2,13528
1996,June,ROC,1,39
1996,June,RST,1,71
1996,June,RSW,5,3248
1996,June,SAN,5,22532
1996,June,SAT,11,19860
1996,June,SDF,1,82
1996,June,SEA,21,146444
1996,June,SFB,15,60809
1996,June,SFO,48,584387
1996,June,SJC,8,28238
1996,June,SJU,37,171453
1996,June,SLC,6,41359
1996,June,SMF,2,164
1996,June,SPN,18,131448
1996,June,SSC,1,92
1996,June,STL,8,51413
1996,June,STX,2,225
1996,June,TPA,15,39463
1996,June,TUL,2,352
1996,June,TUS,5,5211
1996,June,VPS,1,165
1996,July,ACY,2,900
1996,July,AGS,2,312
1996,July,ANC,24,54884
1996,July,ATL,50,337264
1996,July,AUS,1,206
1996,July,BDL,6,3324
1996,July,BGR,22,28669
1996,July,BHM,1,212
1996,July,BLI,1,333
1996,July,BNA,1,1759
1996,July,BOS,50,281581
1996,July,BWI,19,68538
1996,July,CHS,5,652
1996,July,CLE,9,8205
1996,July,CLM,1,3340
1996,July,CLT,8,40853
1996,July,CMH,1,831
1996,July,CRP,1,124
1996,July,CVG,15,76015
1996,July,DAB,1,1507
1996,July,DCA,2,12596
1996,July,DEN,12,32389
1996,July,DFW,38,334318
1996,July,DOV,2,234
1996,July,DTW,29,312777
1996,July,EAA,1,5
1996,July,EKO,2,154
1996,July,EWR,76,475153
1996,July,FLL,26,75252
1996,July,GFK,2,196
1996,July,GRD,2,1041
1996,July,GRR,1,392
1996,July,GSO,3,375
1996,July,GSP,1,2547
1996,July,GTF,2,152
1996,July,GUM,33,217770
1996,July,HNL,44,544366
1996,July,IAD,23,270993
1996,July,IAG,2,256
1996,July,IAH,39,287596
1996,July,ICT,1,41
1996,July,IND,8,5472
1996,July,JFK,178,1790568
1996,July,JON,1,1934
1996,July,KOA,1,3603
1996,July,LAS,16,43789
1996,July,LAX,139,1333557
1996,July,LGA,9,121039
1996,July,LGB,1,43
1996,July,LRD,1,1476
1996,July,MAZ,1,1294
1996,July,MBS,1,130
1996,July,MCO,85,230457
1996,July,MEM,4,19731
1996,July,MFE,1,2989
1996,July,MHT,2,178
1996,July,MIA,207,1411502
1996,July,MKE,4,3343
1996,July,MSP,23,171867
1996,July,MSY,10,12525
1996,July,NGU,4,2589
1996,July,NIP,1,107
1996,July,NKT,2,468
1996,July,OAK,10,27110
1996,July,OGG,2,2890
1996,July,OKC,2,252
1996,July,ORD,82,703606
1996,July,ORF,1,149
1996,July,ORL,1,1237
1996,July,PBI,2,1383
1996,July,PDX,5,52789
1996,July,PHL,24,136091
1996,July,PHX,14,55723
1996,July,PIE,5,6937
1996,July,PIT,9,54401
1996,July,PVD,1,961
1996,July,RDU,5,15060
1996,July,RIC,3,3662
1996,July,RNO,2,14056
1996,July,RST,1,23
1996,July,RSW,6,3617
1996,July,SAN,5,25967
1996,July,SAT,5,17676
1996,July,SEA,19,155243
1996,July,SFB,14,60451
1996,July,SFO,52,629441
1996,July,SJC,8,28265
1996,July,SJU,50,212049
1996,July,SLC,3,51800
1996,July,SPN,19,125972
1996,July,STL,9,51793
1996,July,STX,2,176
1996,July,SWF,1,55
1996,July,TPA,14,42934
1996,July,TUS,5,4572
1996,August,ACY,1,222
1996,August,ANC,25,58004
1996,August,ATL,54,353179
1996,August,AUS,3,432
1996,August,BDL,3,3614
1996,August,BFI,2,45
1996,August,BGR,23,36507
1996,August,BHM,1,344
1996,August,BLI,1,469
1996,August,BNA,2,3219
1996,August,BOI,1,12
1996,August,BOS,47,302091
1996,August,BWI,21,73617
1996,August,CHA,1,46
1996,August,CLE,9,6827
1996,August,CLM,1,3807
1996,August,CLT,8,39041
1996,August,CMH,2,846
1996,August,CVG,15,76623
1996,August,DAB,1,1288
1996,August,DCA,2,14170
1996,August,DEN,11,32734
1996,August,DET,1,645
1996,August,DFW,43,332912
1996,August,DOV,2,264
1996,August,DSM,1,426
1996,August,DTW,33,333198
1996,August,EAA,1,8
1996,August,EWR,77,502031
1996,August,FAI,1,325
1996,August,FAR,1,98
1996,August,FLL,22,79396
1996,August,GEG,1,116
1996,August,GSP,1,131
1996,August,GUM,41,249751
1996,August,HNL,44,580393
1996,August,HOU,2,279
1996,August,HRL,1,155
1996,August,HSV,1,245
1996,August,IAD,25,275144
1996,August,IAH,46,288635
1996,August,IND,11,5577
1996,August,JFK,191,1891217
1996,August,JON,1,2196
1996,August,KOA,1,4042
1996,August,LAS,20,53757
1996,August,LAX,137,1403244
1996,August,LGA,9,141179
1996,August,LIT,1,132
1996,August,LRD,1,1257
1996,August,MAZ,1,1126
1996,August,MCI,2,1210
1996,August,MCO,62,259107
1996,August,MDW,3,363
1996,August,MEM,5,19632
1996,August,MFE,2,3126
1996,August,MIA,204,1402503
1996,August,MKE,2,3282
1996,August,MLI,1,82
1996,August,MSP,22,175168
1996,August,MSY,7,10094
1996,August,MWH,1,347
1996,August,NGU,1,637
1996,August,NKT,2,206
1996,August,NZY,1,124
1996,August,OAK,12,29658
1996,August,OGG,2,3132
1996,August,OKC,1,27
1996,August,ORD,81,730921
1996,August,ORL,1,1488
1996,August,PBI,2,1833
1996,August,PDX,8,59916
1996,August,PHL,27,138663
1996,August,PHX,13,56725
1996,August,PIE,5,6867
1996,August,PIT,9,57721
1996,August,PRB,1,344
1996,August,PVD,2,890
1996,August,RDU,6,14872
1996,August,RIC,3,3827
1996,August,RNO,2,14853
1996,August,RSW,3,3384
1996,August,SAN,7,29119
1996,August,SAT,7,18313
1996,August,SAV,1,4
1996,August,SEA,18,169767
1996,August,SFB,15,65134
1996,August,SFO,51,646859
1996,August,SGH,1,87
1996,August,SJC,5,32440
1996,August,SJU,38,206828
1996,August,SLC,3,57716
1996,August,SPN,17,135270
1996,August,SPS,1,83
1996,August,STL,7,49036
1996,August,TPA,13,44034
1996,August,TUL,3,422
1996,August,TUS,5,4393
1996,August,UCA,1,149
1996,September,ABE,1,46
1996,September,ABQ,1,41
1996,September,ACY,2,367
1996,September,ANC,17,38727
1996,September,ATL,42,300755
1996,September,AVP,1,100
1996,September,BDL,4,532
1996,September,BED,1,46
1996,September,BFI,2,88
1996,September,BGR,15,20719
1996,September,BIS,1,100
1996,September,BLI,1,334
1996,September,BNA,2,2184
1996,September,BOS,44,259907
1996,September,BWI,24,56313
1996,September,CID,1,332
1996,September,CLE,5,3303
1996,September,CLM,1,3363
1996,September,CLT,7,32408
1996,September,CMH,1,850
1996,September,CVG,12,67732
1996,September,DAB,1,763
1996,September,DCA,2,10174
1996,September,DEN,11,25517
1996,September,DFW,33,243820
1996,September,DTW,30,284442
1996,September,EFD,1,105
1996,September,EKO,2,161
1996,September,EWR,72,388077
1996,September,FLL,22,48662
1996,September,GEG,3,195
1996,September,GRR,1,69
1996,September,GSP,1,583
1996,September,GTF,3,283
1996,September,GUM,35,202954
1996,September,HNL,44,518454
1996,September,IAD,23,248005
1996,September,IAH,42,212270
1996,September,ILM,1,8
1996,September,IND,5,2091
1996,September,JAX,1,105
1996,September,JFK,171,1527798
1996,September,JON,1,1573
1996,September,KOA,1,4795
1996,September,LAS,21,53030
1996,September,LAX,140,1167597
1996,September,LGA,10,119030
1996,September,LRD,1,931
1996,September,LSF,1,75
1996,September,MAZ,2,722
1996,September,MCI,2,1369
1996,September,MCO,54,202766
1996,September,MDT,1,38
1996,September,MDW,1,40
1996,September,MEM,5,15935
1996,September,MFE,1,2421
1996,September,MIA,180,1086057
1996,September,MKE,2,2934
1996,September,MSP,16,142020
1996,September,MSY,7,5751
1996,September,MWH,2,254
1996,September,NQX,2,284
1996,September,OAK,11,17315
1996,September,OGG,2,1850
1996,September,ONT,1,132
1996,September,ORD,81,626227
1996,September,ORF,2,355
1996,September,ORL,1,1044
1996,September,PBI,4,1559
1996,September,PDX,7,50863
1996,September,PHL,22,128050
1996,September,PHX,12,46094
1996,September,PIA,1,63
1996,September,PIE,3,5354
1996,September,PIT,8,51954
1996,September,PNS,1,179
1996,September,PVD,2,374
1996,September,RDU,4,11263
1996,September,RFD,1,134
1996,September,RIC,2,1928
1996,September,RNO,2,13363
1996,September,RSW,4,3087
1996,September,SAN,6,18828
1996,September,SAT,5,16998
1996,September,SEA,23,141880
1996,September,SFB,14,57294
1996,September,SFO,50,551601
1996,September,SJC,7,24556
1996,September,SJU,35,133609
1996,September,SLC,4,44340
1996,September,SPN,17,126698
1996,September,STL,8,35985
1996,September,TPA,10,26292
1996,September,TUS,4,4208
1996,October,AFW,1,178
1996,October,ANC,13,30937
1996,October,ATL,37,302635
1996,October,AUS,1,90
1996,October,BDL,4,1868
1996,October,BED,1,25
1996,October,BGR,21,26427
1996,October,BLI,1,290
1996,October,BNA,2,2585
1996,October,BOS,40,249232
1996,October,BUF,5,604
1996,October,BWI,16,50536
1996,October,CAE,1,115
1996,October,CHS,1,160
1996,October,CLE,4,3566
1996,October,CLM,1,3343
1996,October,CLT,9,38370
1996,October,CMH,2,1050
1996,October,CRP,1,64
1996,October,CVG,12,63118
1996,October,DAB,1,1399
1996,October,DAL,1,44
1996,October,DCA,2,13136
1996,October,DEN,13,26844
1996,October,DFW,28,253200
1996,October,DTW,23,260224
1996,October,EKO,2,199
1996,October,EWR,58,375089
1996,October,FLL,20,60695
1996,October,FSD,2,137
1996,October,GRR,1,109
1996,October,GTF,4,425
1996,October,GUM,31,186876
1996,October,HNL,46,462565
1996,October,HPN,3,219
1996,October,IAD,25,235988
1996,October,IAH,42,232378
1996,October,IND,13,3868
1996,October,IPT,1,26
1996,October,ISP,1,34
1996,October,JFK,169,1428131
1996,October,JON,1,1301
1996,October,KOA,2,4329
1996,October,LAS,21,61882
1996,October,LAX,134,1123536
1996,October,LGA,7,113051
1996,October,LIH,1,273
1996,October,LRD,1,1120
1996,October,MAZ,1,888
1996,October,MCI,1,264
1996,October,MCO,40,195538
1996,October,MDT,1,27
1996,October,MDW,1,38
1996,October,MEM,4,15397
1996,October,MFE,1,2599
1996,October,MGM,1,26
1996,October,MIA,179,1118260
1996,October,MKE,1,3183
1996,October,MSP,14,120000
1996,October,MSY,7,5891
1996,October,OAK,10,13426
1996,October,OGG,4,4881
1996,October,OKC,2,236
1996,October,ORD,73,593763
1996,October,ORF,1,139
1996,October,ORL,1,1445
1996,October,PBI,2,1247
1996,October,PDX,6,44389
1996,October,PHL,18,129005
1996,October,PHX,14,54255
1996,October,PIE,4,9297
1996,October,PIT,12,57751
1996,October,PSP,2,721
1996,October,PTK,1,25
1996,October,RAP,1,122
1996,October,RDU,4,14085
1996,October,RIC,1,2524
1996,October,RNO,4,14222
1996,October,RST,1,58
1996,October,RSW,4,5157
1996,October,SAN,5,14157
1996,October,SAT,6,9608
1996,October,SEA,18,108638
1996,October,SFB,18,58159
1996,October,SFO,50,525879
1996,October,SHV,2,234
1996,October,SJC,4,17332
1996,October,SJU,34,153405
1996,October,SLC,6,35035
1996,October,SPN,17,119488
1996,October,STL,7,29220
1996,October,TPA,11,33985
1996,October,TUL,1,567
1996,October,TUS,5,5526
1996,October,UAM,1,298
1996,November,ABQ,1,613
1996,November,ACY,1,204
1996,November,ANC,11,21633
1996,November,ATL,47,266233
1996,November,BAD,1,76
1996,November,BDL,5,1902
1996,November,BED,2,74
1996,November,BGR,12,7427
1996,November,BIS,1,84
1996,November,BLI,1,243
1996,November,BNA,1,334
1996,November,BOS,27,183627
1996,November,BTV,1,24
1996,November,BUF,3,165
1996,November,BWI,17,53193
1996,November,CHS,7,1970
1996,November,CLE,5,2793
1996,November,CLM,1,2554
1996,November,CLT,9,36905
1996,November,CMH,1,149
1996,November,CRP,1,137
1996,November,CVG,13,53629
1996,November,DAB,1,1689
1996,November,DAL,1,28
1996,November,DCA,2,8690
1996,November,DEN,17,29139
1996,November,DFW,33,273621
1996,November,DLH,1,11
1996,November,DSM,1,718
1996,November,DTW,24,212797
1996,November,EDF,1,127
1996,November,EWR,53,327357
1996,November,FFO,1,197
1996,November,FLL,24,96806
1996,November,GEG,3,150
1996,November,GFK,1,57
1996,November,GUM,30,206720
1996,November,HIK,1,138
1996,November,HNL,49,470990
1996,November,IAD,22,183846
1996,November,IAH,42,245903
1996,November,IND,17,6597
1996,November,JFK,167,1228854
1996,November,JON,1,1328
1996,November,KOA,2,4149
1996,November,LAS,29,70047
1996,November,LAX,138,1053015
1996,November,LGA,7,95928
1996,November,LIH,1,723
1996,November,LRD,1,1030
1996,November,MAZ,1,974
1996,November,MCO,44,147893
1996,November,MEM,4,12146
1996,November,MFE,2,2757
1996,November,MIA,170,1140736
1996,November,MKE,2,2187
1996,November,MSP,12,92189
1996,November,MSY,9,7255
1996,November,MWH,3,1217
1996,November,NKT,1,89
1996,November,OAK,6,5043
1996,November,OGG,4,9155
1996,November,OKC,1,108
1996,November,ORD,77,513234
1996,November,PBI,3,5658
1996,November,PDX,8,39488
1996,November,PHL,16,99846
1996,November,PHX,17,58293
1996,November,PIE,4,17620
1996,November,PIT,16,43650
1996,November,POB,1,83
1996,November,PPG,1,236
1996,November,PSP,2,964
1996,November,PTK,1,20
1996,November,RDU,6,12745
1996,November,RIC,3,2572
1996,November,RNO,5,13282
1996,November,RST,1,97
1996,November,RSW,5,11375
1996,November,SAN,4,15018
1996,November,SAT,3,10831
1996,November,SEA,17,88744
1996,November,SFB,13,44143
1996,November,SFO,49,455182
1996,November,SGF,1,155
1996,November,SJC,7,22162
1996,November,SJU,39,179740
1996,November,SLC,4,31207
1996,November,SMF,1,25
1996,November,SPN,16,128711
1996,November,SPS,1,125
1996,November,SRQ,1,591
1996,November,STL,5,21484
1996,November,TPA,12,39220
1996,November,TUL,1,173
1996,November,TUS,5,4576
1996,November,YKM,1,30
1996,December,ABI,1,74
1996,December,ANC,14,29640
1996,December,ATL,39,257589
1996,December,AUS,1,77
1996,December,BDL,5,3300
1996,December,BED,2,116
1996,December,BGR,9,4310
1996,December,BIL,1,421
1996,December,BLI,2,328
1996,December,BNA,2,1392
1996,December,BOI,1,110
1996,December,BOS,42,169487
1996,December,BRD,1,294
1996,December,BUF,3,140
1996,December,BWI,17,48102
1996,December,CHS,5,1256
1996,December,CLE,8,4739
1996,December,CLM,1,2613
1996,December,CLT,7,34717
1996,December,CMH,2,1014
1996,December,CMI,1,313
1996,December,CVG,14,54862
1996,December,DAB,1,1261
1996,December,DCA,2,7519
1996,December,DEN,22,35160
1996,December,DFW,36,286905
1996,December,DLH,1,7
1996,December,DSM,1,356
1996,December,DTW,36,224050
1996,December,EGE,1,14
1996,December,EWR,61,338908
1996,December,FLL,29,122249
1996,December,GEG,1,25
1996,December,GRR,1,44
1996,December,GTF,1,90
1996,December,GUM,31,216036
1996,December,HNL,47,541777
1996,December,HPN,3,640
1996,December,HSV,1,120
1996,December,IAD,25,186918
1996,December,IAG,1,45
1996,December,IAH,45,277920
1996,December,IND,11,5821
1996,December,JAX,2,203
1996,December,JFK,181,1290535
1996,December,JON,1,1959
1996,December,KOA,3,4457
1996,December,LAS,27,80533
1996,December,LAX,141,1173267
1996,December,LGA,6,91552
1996,December,LIH,2,1188
1996,December,LRD,1,1802
1996,December,LSF,1,81
1996,December,MAZ,1,1263
1996,December,MCI,3,1257
1996,December,MCO,55,160297
1996,December,MDW,2,49
1996,December,MEM,4,13851
1996,December,MFE,2,3520
1996,December,MIA,181,1307441
1996,December,MKE,7,5285
1996,December,MLI,1,149
1996,December,MOT,2,219
1996,December,MSP,31,120037
1996,December,MSY,10,9107
1996,December,MYR,1,161
1996,December,NGU,2,977
1996,December,NIP,1,176
1996,December,NKT,1,129
1996,December,OAK,8,12425
1996,December,OGG,5,9650
1996,December,OMA,1,160
1996,December,ONT,3,519
1996,December,ORD,88,494543
1996,December,ORF,3,299
1996,December,PBI,3,4940
1996,December,PDX,11,42796
1996,December,PHL,16,91812
